,LDA_Component_1,LDA_Component_2,LDA_Component_3,LDA_Component_4
cat__video_title_APANHADORES DE SONHOS ( CBJR - PROIBIDA PRA MIM),-0.004275404789556389,0.0010075193560363247,-0.004703883809425893,0.3252472177931997
cat__video_title_APRESENTAÇÃO BANDA VITALITY,-0.009157551290817387,0.026447850242398412,0.022472088426459508,-0.05610862763046473
cat__video_title_APRESENTAÇÃO THIAGO HABACUKE E BANDA.,0.08974255791819995,0.06435815640219339,0.016662866757523202,0.01735923810803452
cat__video_title_AROUND #1,-0.27417671067462096,0.09490100045953934,0.09134310287268207,-0.005199607533869077
cat__video_title_ARRAIÁ DA NEGA l  Xote do milagres,0.05750170339020104,-0.09028450520994934,0.01735917783188036,0.12732060739350792
cat__video_title_AS CANÇOES QUE VOCÊ FEZ PRA MIM - ROBERTO CARLOS - #ADVOGADOQUETOCA (THIAGO TORRES),0.009295864251857602,0.015382577898480571,-0.16884355870918188,-0.16093063738379626
cat__video_title_AS TOPS DO TIKTOK 2023 - SELEÇÃO HITS TIK TOK 2022 - AS MÚSICAS MAIS TOCADAS DO TIK TOK 2023,0.13354784793167385,-0.05807186803605152,0.024986203018181163,-0.018148283010237628
cat__video_title_ATÉ QUE FECHE O BAR  ( LUCCA E TADEU ),0.08294178952626427,-0.1025869736471046,0.06060793737816455,-0.012464642208673339
cat__video_title_AUGUSTINHO DOS SANTOS,-0.029028854610855373,-0.0194331530900226,-0.044211431003708945,0.09783567848481489
cat__video_title_AUTUMN LEAVES (COVER) - Letícia Ibiapina,-0.08936282058268935,-0.007676733941511686,0.04375496897039351,0.283694195682605
cat__video_title_AVINHO | Adore Festival - Joinville-SC • 11/06/2022 (AfterMovie Official),0.03440495661505132,-0.037082250201607686,0.11770882264928036,-0.17682082789682876
cat__video_title_Aballou - Choperia Tio Will,-0.14412759119827115,0.08331210361081715,0.04420472945099495,0.016255377078360538
cat__video_title_Abertura da live show! Biografia adriano caconde e banda .,0.09229882279062612,-0.08658248499037142,0.028972150783160136,-0.06035512170371633
cat__video_title_Abertura do 14º For Rainbow - Show Baile Preto da Luiza Nobel,-0.029131975746466157,-0.03822387703922083,0.06921292214568421,0.38957094239677637
cat__video_title_Abertura do Show DaMata Rock,0.015463179569495066,0.025229812227563046,-0.035426347591741944,0.20698142590865157
cat__video_title_Abertura do Show de Alcione e Diogo Nogueira,-0.0496267773665835,-0.010022064620531417,-0.07180853705500786,-0.07336183672689044
cat__video_title_About Damn Time Cover - Sessão Alternativa,0.10391965645889509,0.02298194629104542,-0.02156629737752151,0.008278899314502295
cat__video_title_Above & Beyond   Sun & Moon (Acoustic Cover),-0.08050493455388133,0.039600535574122346,-0.20559501104012914,0.06059299841771669
cat__video_title_Abrantes MC - Indo Para Luz (Vídeo),-0.022543841499991273,-0.04776215226379592,0.020830139997154967,0.10103269374781979
cat__video_title_Aceita - Brener Viola & Daniel - (Ao Vivo),0.024549868486676035,-0.0723399500798623,0.010001192053042092,-0.016311183900224336
cat__video_title_Acelerou meu Áudio - Taianna e Solange Almeida (Clipe Oficial),0.009939349741796718,-0.005017384809126377,0.011971155960468318,-0.037634593327880016
cat__video_title_Acenda O Farol #EmCasa EP04 DJ Tomé,0.024131264513999835,-0.06325361486048636,-0.02775397503580712,0.14270885918868417
cat__video_title_Acenda o Farol #EmCasa EP19 DJ Paluma,0.013811152584400119,-0.004893128100095021,0.006096957540252439,0.18143483837697705
cat__video_title_Acoustic Band (Trio) Sertanejo,0.03626280789715465,0.06551971548652463,0.09285920469253961,-0.1246003377480113
cat__video_title_Acoustic Duel - Live At @gru65beerpub,-0.0982687417326266,0.03613091008973366,0.04069309916056688,-0.09754741247348842
cat__video_title_Actor From Brasil - Joni Ventturiny [ OFICIAL MUSIC ÁDUIO ],0.07898173652738644,0.03719061181482878,0.048061895861054554,-0.17624736696002982
cat__video_title_Acústico Voz e Violão (Apresentação),-0.09350767346604572,0.04101766999608385,-0.034377829875399946,-0.10201145365813424
cat__video_title_Acústico canal do Leandro Brito com Dudu Sete Cordas,-0.5712865040653305,0.027503701929677445,0.17132827034123183,0.03125368279743739
cat__video_title_Adailson Oliveira - Minha /O Sol Nascera / Senhora Tentação (DVD ao vivo Eu vou pro samba),0.036233285837430115,-0.13967848929862486,0.04577159850279811,0.016580095435965277
cat__video_title_Adalberto e Adriano - Me Deixe Só | Cover Pedro e Diego,0.026660223518883128,-0.01166761366896262,-0.0472383044869006,-0.008161442565683075
cat__video_title_Admirável chip novo,-0.016786129504357112,-0.009786197069885849,-0.08299508417085995,0.03357728503824092
cat__video_title_Adoniran Barbosa - Trem das Onze (Ao vivo em Campos do Jordão - Sp) por Lucas Nunes.,0.08013973120721515,-0.048058772664929826,0.0033093972107923666,0.02234107782493794
cat__video_title_Adoro essas canções ❤️🎶 Amar você/Alô  #sorrisomaroto #gustavolins #ostravessos no violão João tambo,0.0795196914517379,-0.07099996832586579,-0.006706852577684498,0.09328514619317772
cat__video_title_Adri Amorim - Queda Livre (Visualizer Oficial),0.03465141783712673,0.004391888561378022,-0.011253473603726164,0.09735671217754165
cat__video_title_Adrian e Adriano - BEBO RAIZ - ( lyric vídeo ),0.00989133805751008,-0.13147393403042035,0.027553762086254447,0.012954574845693524
cat__video_title_Adriano Carvalho Jazz Trio,-0.06479787416184792,-0.0705059158598031,0.025165129497979263,-0.04823003748099958
cat__video_title_Adriano Sound - Sons do Nordeste (Brasilidades Set) at Trancoso - BA,0.12474117089766718,-0.11986222079373007,0.008776912049755082,-0.061776540023286315
"cat__video_title_Adryana Ribeiro canta ""Fim de Noite"" no Faustão Na Band",0.005817742709447309,-0.09717743001327414,0.11262897501415886,-0.036151589149543105
cat__video_title_Afonso Penna no Estúdio Musical da TVE,0.15352163016597073,0.02316330927209124,-0.1432726330204228,-0.03979486177393336
cat__video_title_Aftermovie 2023 Cantor sertanejo - Mário Oliveira @larissntos.prod,0.06470349966842304,-0.07238850399835023,0.028030825681685752,-0.044130042411273745
cat__video_title_Aftermovie Bloquim 2k23,0.0646470434821363,-0.04959127180562856,0.0939833451631807,-0.05878053056213292
cat__video_title_Agora - Neno Dourado ( Clipe Oficial ),-0.0019167163585935136,-0.01065966002488099,0.020599667289760763,-0.06601116489957576
cat__video_title_Agora é sua Vez - Papel Principal,0.02493609771843006,-0.019743886375488896,0.042007396334324903,0.03910263456599035
cat__video_title_Ai Amor - Anavitória,-0.023557767309715746,-0.012516496812773191,-0.0006193471463023805,0.04989121768233626
cat__video_title_Ain't No Sunshine - Aurélio Louzada,0.04172731902653045,0.043382696294483485,0.013966077797786355,-0.019732955221485448
cat__video_title_Ain't nobody's business,0.010850514687892741,-0.069618179094103,0.022234578473201976,-0.07240438121738105
cat__video_title_Ainda Gosto de Você - Plinio 2023 - Armandinho COver,-0.09359642888956338,-0.07307622448901929,0.004075856532565604,0.03154373129208834
cat__video_title_Ainda ontem chorei de Saudade -Bruna Reis,-0.04977880419856161,0.02750847080918104,0.034815229239448464,-0.14642486616681588
cat__video_title_Alan Jackson - Country,0.09399987850404933,0.06629610864160183,0.01398213131897182,-0.0509409593151763
cat__video_title_Alceu Valença - Anunciação (cover) - MOBA,-0.004972132949134292,0.05725066820869384,0.04936360378232114,-0.06721972013105128
cat__video_title_Alecrim de Tabuleiro/ Forró do Xenhenhém,-0.03870020333169483,0.06456413499355716,-0.09385067777736422,-0.12028323293117106
cat__video_title_Aleexs @ Carat RoofTop (Official Aftermovie) [Samhara & Aleexs - Caliente],0.029595934040441113,-0.020405272528027013,0.08777521466296855,-0.15623946957015802
"cat__video_title_Alex Campelo Quintet (Thelonious Monk Organ Tribute) - Well, You Needen't",-0.06701753318170225,0.016847628387989682,0.1129601445824921,-0.09080375656646007
cat__video_title_Alexandre Jesus,0.007313685241839686,-0.04994641146244196,-0.011029316880796088,-0.08057949803221169
cat__video_title_Alifer Ferraz - De Bar Em Bar - DVD Completo,0.0017615814119277748,-0.0126609271433841,0.050881282811750424,0.13157465805047322
cat__video_title_Aline Belliato - Karma,0.22490061386855376,0.4074930196935871,0.1416558816001648,-0.1292148429367904
cat__video_title_Alisson Marques - Menage (vídeo clip oficial),0.03927553022266352,-0.019993925186924853,-0.0577534331166235,-0.018138661264178044
cat__video_title_All American country boy / Alan Jackson by Pedro Leeward ao vivo,-0.025355524274612684,-0.09582473702720791,0.08599410355512449,-0.056865636793724875
cat__video_title_All Blues | MusicMan Jazz - Tributo a Miles Davis - Kind Of Blue | Blue Note São Paulo,-0.06966398477222314,0.036336560894301644,0.013042827917425242,-0.10500155744615099
cat__video_title_All That Jazz,-0.011696969099339751,-0.12041586932388505,0.09195051348645947,0.06168169452900119
cat__video_title_Alma Nao Tem cor / Último pau de arara - Luan Gonçalves,0.06130002482322644,-0.07781938132119251,-0.01887766475221458,-0.09078598682236089
cat__video_title_Alma de ouro ( Lelei Júnior ),0.06577335291423467,0.09541500680451047,-0.0328440178395704,0.09350681792348342
cat__video_title_Alta Frequência 2019,0.0771473426240524,0.08697850763914265,0.01780975879837322,-0.04002457862405855
cat__video_title_Altemar Dutra Jr - Teaser - Show ao Vivo - Sesc Pompeia - 2018,0.010078958637130474,-0.022084898020766578,0.003385709225422771,0.11554177801311397
cat__video_title_Alto Lá - Hannah Feijão,-0.03348937223921788,-0.08093506205392637,-0.060291761532125364,0.2476456899410986
cat__video_title_Alttin | Ovelha Negra (Cover Rita Lee) | Ao Vivo No Mural Sessions,0.0004412473477363576,-0.038704682227102584,-0.036472717976321255,0.14478529931486375
cat__video_title_Alvorada - Yuri Fernandes (CLIPE OFICIAL),0.15143503620267393,0.30594529300915096,0.06700062997773083,0.0807719625190914
cat__video_title_Always remember us this way - Lady Gaga Cover por Milena Soares ✨,-0.05469058929830393,-0.07290947715471162,-0.014559421708818734,-0.0990276970086773
cat__video_title_Alysson e Adysson - A Sky Full Of Stars - Live Session,0.05787750092992134,-0.10506369980035445,0.04053418603205069,0.03258914931872531
cat__video_title_Alícia Keys - If aint got you,-0.05041090607046532,0.03663785631363378,0.08466788085423294,0.019698128540765483
cat__video_title_Alô Alegria Samba Show - Do Seu Lado (Cover JotaQuest),0.05938205024209037,-0.09431645914081226,0.021462367099783847,-0.03075953402204476
cat__video_title_Amado - Vanessa da Mata (Cover Carol Moura),0.16530878269761762,0.4399606247653728,0.14669242377432523,0.13685262578645893
cat__video_title_Amanda Santi - Não Cale esse Amor  (Videoclipe),0.03802011426239997,-0.08262619768832334,-0.05076863556416802,-0.05744622713159929
cat__video_title_Ameaça ao vivo Tatu Bola,0.05978512978387402,-0.00852852612324498,-0.2135793228615828,0.03912883706006388
cat__video_title_Americana - Money for Nothing | Honky Tonk Sessions Vol.1,-0.030950783283648302,0.04979897607798918,0.04332597562613694,-0.00331776381400223
cat__video_title_Amigos da Madá feat Neg Família Madá – CARA DO MOMENTO – (Videoclipe Oficial),-0.027293220282283842,0.03214796082180693,0.011175029259619454,-0.08833839849596813
cat__video_title_Amo de Coração - Mikhael Cirano,0.09356140171281531,-0.09971175428784827,0.02790313322366523,-0.08517444777898932
cat__video_title_Amon Rá e banda no Projeto Arte + Tecnologia,-0.17373860165352137,-0.07033758636417216,-0.04240925526137085,-0.12792186269243466
cat__video_title_Amor Puro - Djavan ( Cover ),-0.0930340148550471,-0.06743122227953027,-0.011472104277730084,0.14515995674802373
cat__video_title_Amor Sabotado - Paulo Baroni,0.06911895919570572,0.03777625797407655,0.010650346658828006,-0.08528703865660371
cat__video_title_Amor com validade,-0.030171806550525967,0.027456479887371404,0.03870678496823108,-0.08008896475009314
cat__video_title_Amor de Ex e Bebida,0.0397461295300776,0.01983010176945531,-0.002716650353434061,0.06457270053389406
cat__video_title_Amor de Kingstar,-0.03234496099290573,0.11847948840839502,-0.07040099717072136,-0.009343767961716945
cat__video_title_Amor dos outros (Geovana) - Exausta Samba,0.08717769160019849,-0.10435167454870513,0.03352744499421427,-0.036899419293451946
cat__video_title_Amor e Sexo - Rita Lee,-0.10362175345996372,-0.08110006252200028,0.0049362063476393655,0.005220269198320778
cat__video_title_Amor falso - Aldair Playboy feat. Wesley Safadão e Kevinho  | #SetlistDaLu,-0.04292768965346614,0.09757110165568199,-0.24433620054662275,-0.06508970524484335
cat__video_title_Amor À Dois - @mateusefabricio part. Israel Novaes (Video Clipe Oficial),-0.006668997538512243,-0.031532272737871556,-0.30345226901902855,0.04114394396631791
cat__video_title_Amora - Luccas Simoneto | Prod.Murata,0.04791094966554447,0.11496063454346392,-0.029696643824197733,0.06953060687953395
cat__video_title_Amélia,0.06717122352665139,-0.0041110375205343245,-0.054408980322807624,-0.007800516469381436
cat__video_title_Ana Cigarra - Clareou (cover),0.11721240930532854,-0.024170614143960312,0.056380524040000185,0.19523327848971844
cat__video_title_Ana Macário & Gustavo Neri - Brasilidades,0.1429223761932411,-0.05966193110079725,0.019369598251115235,0.03635733024019
cat__video_title_Ana Marislania - Esqueça-me se for capaz - Marilia Mendonça e Maiara e Maraisa - Hackearam-me,0.11457987244582053,0.05617964922647779,0.035442288986458376,0.09319771778887612
cat__video_title_Ana's Song (Silverchair) - MadCat,-0.03759821240864441,-0.0652633686221367,-0.024082325992087022,0.19902202891301185
cat__video_title_Andei só - @Natiruts (cover),0.0713464736878334,0.027141917836831567,0.12302427040123286,-0.16334021650772015
cat__video_title_Anderson Corpo - O amor não sabe esperar,-0.045136363292567594,0.0007826312173975998,-0.24342625591626701,0.03549085478257601
cat__video_title_Anderson Humann - Rock,0.07486350907125468,0.06244172839716246,0.05754407328132634,-0.047774704315506324
cat__video_title_Anderson Moraes - TEASER SHOW,-0.0071576115586866485,0.0709420712054741,-0.049003579460726705,-0.1016076761890221
cat__video_title_Anderson Moraes e Gabriel - Casa 20 | DVD Três In Um,0.039332303011068825,-0.04389117692928046,0.02233564425676074,-0.007874269893007387
cat__video_title_Anderson Paiva (Pop Rock Nacional e Internacional),-0.039276777414089935,0.1192581819884566,-0.04637990463710816,-0.06196430001565015
cat__video_title_Anderson Tobias canta Sonhos ( Arrastão dos Pescadores)/ Nação,-0.14355643854348007,0.26904472975397287,-1.2222288555156822,-0.25478151597747445
cat__video_title_Anderson Tobias faz homenagem a Pixinguinha- Teatro Sérgio Cardoso,0.13564801332107457,-0.20588508259463648,0.5891345320448766,0.13174910821774136
cat__video_title_Andrea & Mauricio - Nuvem de Lágrimas (Ch&X),0.019256127851746824,-0.061921845481899836,0.010016171032545255,0.07154995413285155
cat__video_title_Andrezé - Vim Deixar (Colmeia Sessions),0.011247709631018368,-0.02075162074104723,0.0509825788706464,-0.0755005788761881
cat__video_title_André Alves - Promo,0.08989517247367126,0.0452973424426728,0.08461481828806035,0.22658050261812984
cat__video_title_André Anacoreta - Voz e Violão MPB,0.03728507826317838,0.06298897714039517,0.10110101491112705,-0.15261654221499002
cat__video_title_André Leonel - It's My Life.,-0.06621691479917302,-0.15080971340117377,0.03316380685504373,-0.0498809843643788
cat__video_title_André Leonel - Te levar,0.050867478486737526,-0.08721996010703842,0.042847482263689875,0.01493180257005564
cat__video_title_André Mota - I'II Be Over You (VideoClipe Oficial),-0.03352112477379097,0.017890605319419557,-0.020586762353633884,-0.04679413165664635
cat__video_title_André Pinheiro - Teaser,0.06285353717177654,0.013175773854666072,-0.014014578489016636,-0.05262764146111783
cat__video_title_André Youssef Trio - Teaser 2,-0.07612206483056695,0.046213920601060755,0.030456404812672713,-0.026244071121022925
cat__video_title_André Youssef Trio - Your Cheatin' Heart,-0.09505561982278941,-0.015680799769570052,0.011408908829852763,-0.13437322759784315
cat__video_title_Anette Camargo - Easy To Love (Cole Porter),-0.0912006708482343,-0.014250820180063342,0.04440394469075883,-0.0980396920969206
cat__video_title_Angela (Negra Angela) - Neguinho da Beija Flor (ao vivo no Renascença Clube),-0.02773719986297119,0.056854981535589225,-0.07032112175755552,0.06436534506725848
cat__video_title_Angulus tocando Psycho Killer do Talking Heads.,0.044305408933897505,-0.09176081882665153,0.03567113409938117,-0.13775449602870177
cat__video_title_Angélica - Portifólio,0.07235965734333062,-0.03140496042372051,-0.0017436937414297346,0.04127184643310732
cat__video_title_Angélica Kerr - Sertanejo Raiz (60 dias apaixonado/Saudade da minha terra/Canarinho prisioneiro),-0.0471784243898783,-0.02532872335680266,-0.018153107930559013,0.002624978700535776
cat__video_title_Anitta + Shawn Mendes + Dua Lipa + The Weeknd Mashup - Banda Cosmopolitan Teaser 2022,0.04833556780876873,0.086643601101916,0.029060988290266956,-0.01657645833226596
cat__video_title_Anjo Bom - Banda L20 (clipe oficial) autoral,-0.046256667700491264,-0.05469304468988186,0.07919702205896552,0.018022947808426056
"cat__video_title_Anjos ""Pra Quem Tem Fé"" - O Rappa (Cover) Debora Christian",0.08514465327726846,0.017295784925939976,0.003289561731519104,0.06519779201267874
cat__video_title_Anna Julia - Los Hermanos (Vancouver Cover) Ao Vivo Vila Azul do Mar no Beach Park,0.000435996306299943,0.07577262177066431,0.012805141669419668,0.3641476877795556
cat__video_title_Antônio Mssor interpreta Carlinhos Brown,0.11939586414669795,-0.056631018940853164,0.004335603872807535,0.07036779621023204
cat__video_title_Anunciação (Cover),0.03940405664916266,-0.06263527858748554,0.0649542842379615,-0.17395403402675966
cat__video_title_Anunciação - Alceu Valença - cover (Claudio Barreto),0.05967544669472159,-0.004287699959966283,0.018753443964494687,0.11115861726355342
cat__video_title_Anunciação - Jonas Muniz & Adriano (Cover Acústico),0.054379886687314125,-0.10589138112512664,0.09077952730823063,0.019079685434949565
cat__video_title_Anunciação by Natália Masih,0.1384932739074685,0.3773696049697887,0.06149291949365435,0.013380010480129519
cat__video_title_Ao Vivo no Centro Cultural SP - Charlie Diéf,0.0570417723567738,-0.022389238096032806,-0.019368763517669276,0.062267972236539425
cat__video_title_Ao vivo no Tavola Choperia,-0.026971520507278378,0.01701855648285477,0.02097114553405151,-0.1801687144874924
cat__video_title_Aooo pedaço de pecado,-0.0551107622621731,-0.12347882075232802,0.052588685700657285,-0.019243827151649368
cat__video_title_Apenas mais uma de amor (cover) trio violão e  voz Batera e bass,0.07566884198199797,0.06601530576636173,0.051950125712577094,-0.00559266798633204
cat__video_title_Aprende a me esquecer  - Rafa Barros (Clipe Oficial),-0.03909627561578119,-0.06110011424458762,0.12050001866184715,-0.10529507577579793
cat__video_title_Apresentação Amanda e Manu | Canta + NDTV (Perfect- Pink),0.014019860202950504,-0.1189619065624458,-0.0029467711418982656,-0.006824196935084091
cat__video_title_Apresentação Regional da Serra - Musica - Integração Primaveras,-0.052415522404967434,-0.047718205833370275,-0.031630709666848895,-0.09297843956754982
cat__video_title_Apresentação em Bodas de Ouro dia 8/1/22 Renata Fonseca cantora,-0.02968717827950281,-0.03494849572422947,0.005683484076357307,0.5491013875007723
cat__video_title_Apresentações Jay Guerra,-0.019016733190861213,0.07031433458154111,-0.042545437545556834,0.4119284652503955
cat__video_title_Arctic Monkeys - Do I Wanna Know? | LEOCRUZ Cover,0.0444307299404508,0.005589328395057684,-7.440381044695023e-05,-0.09386544112932575
cat__video_title_Arequipa - Pulsar (visualizer),-0.07405263841372653,0.03732958326278049,-0.019751596860178793,-0.14431231521597918
cat__video_title_Ari Turini - Seu Sorriso (Live),-0.10030953486688902,0.019143098585599986,0.012525404598117636,-0.14945054728714044
cat__video_title_Ariane Villa Lobos - Um Dia Após o Outro (Microfonado Pocket),0.029010397076163694,0.09392218618408758,0.021667755298952093,0.01046267767284454
cat__video_title_Ariel Covem - #53 Estúdio Nós Live Sessions,0.06248129896331637,0.0006512245626290616,0.046642945141486675,-0.09004960573751335
cat__video_title_Arranhão AO VIVO | Monike Carvalho,0.05369422747583151,-0.0764431076913932,-0.22960048985043138,-0.15561656040061944
cat__video_title_Arrastapé da Chris,-0.06584365907166756,-0.025300446086825176,-0.06265929287756787,-0.18466815779767104
cat__video_title_Arruah - Fazer sorrir ou chorar ft. SulPrice (Shina),0.0808094554122526,0.015229889644103984,0.06158988950866561,-0.12469511095773665
cat__video_title_Art Popular- Temporal  (EdJunior),0.00579121266639426,-0.017128790501610033,-0.006997711543046335,0.048116218455322275
cat__video_title_Arthur Hélio e Os Lobos - Lonely Boy (Cover) Ao vivo em Arujá / SP,0.05418824525252287,0.013219459317651679,0.107114824709046,-0.11223349865846384
cat__video_title_Arthur Scarpini-Flowers on Mt Tam (Bola Sete),0.050793094759174914,0.0369930728780591,-0.0231462884235944,0.10598050630176563
cat__video_title_Arthur Xará feat Maneva - Pisando Descalço (Ao Vivo),0.16029656248636817,0.48169011783921933,0.13104210780748887,-0.015697655692299976
cat__video_title_Arthur e Matheus - Backstage - Nas Tora,-0.029536036024818055,-0.07599272350800076,-0.02467838236939601,0.027288085904751163
"cat__video_title_Arthurzinho canta ""Boa Memória"", de Luan Santana, no Faustão",0.07085830696521046,-0.007756147395590909,0.04712538089991055,-0.15127032736026266
cat__video_title_Ary Junior Acústico - Iris - Goo Goo Dolls cover,0.11658300999296625,-0.007275921829736131,0.04298582503555919,0.020799572890620264
cat__video_title_As Damas e Vagabundo - MÚSICA PARA VOAR - PRONAC 200445,-0.05245644866191027,0.020636294582106578,-0.28405633040151207,-0.0736454747282228
cat__video_title_As Horas,0.046995882376235594,-0.06959221407502687,0.018151970577432893,-0.0008472231260681094
cat__video_title_As It Was (Harry Styles Cover),0.04066050512925755,-0.07489940247618482,0.040446604020388646,-0.151244591464472
cat__video_title_As Mineirinhas-Briga com ela( Sandra e Andreia),-0.059178126083497436,-0.06484808264546864,0.05070199712644695,0.08205281123477938
cat__video_title_As Texanas - Cuitelinho /Projeto De volta ao Sertão (Cover),-0.032455855447607124,-0.10012299726125562,0.06550158587633334,0.026860434493962644
cat__video_title_Assim que eu te amo - Renato Pacheco,0.002422607332100607,-0.02545292104228333,-0.0318008829960864,0.049643473898603574
cat__video_title_Assuma - Keissi Seabra,-0.2346367491832017,0.10461542538560183,-0.44054441291563956,-0.07121876321482457
"cat__video_title_Athirson Ribeiro canta ""Sou Fã"" e levanta o auditório",0.04205816912685868,-0.07553592854538815,0.04418313936464956,-0.04047184666661723
cat__video_title_Atlas Fernands - Guerra dos Tronos Feat Sem Vulgo⚔️,0.08370691059610737,-0.08134303821849045,0.048359794003074504,0.02400255319680479
cat__video_title_Até o Final - Léo Rodrigues e Juliano,-0.031645378193175186,0.0016555683223329074,-0.04329008400889983,0.16242300332866239
cat__video_title_Audiovisual Renatto Jackson (Disco VERÃO),-0.044113464627485,-0.024351310068246423,-0.12391864516291806,-0.08496733901351622
cat__video_title_Aued - Video Set @DJ BAN,0.06932672532634815,-0.048846730020887824,0.03550615552598373,-0.12024968778120648
cat__video_title_Autumn Leaves,-0.1145458749849775,0.04235647534985931,-0.019011019998955277,0.009615363907101665
cat__video_title_Autumn Leaves no Sampa Jazz,0.017026057117953727,-0.03223316362195543,0.04774015132675369,-0.08641411333619921
cat__video_title_Ave Maria - Isabela Zuim,-0.0009821388145901462,0.03315084556116481,-0.035444680374271745,-0.1727449210449909
cat__video_title_Axé Ivete,0.10302465295688676,-0.024266708902810307,0.0018519232525330259,0.18148760986686288
"cat__video_title_Aydê (part. Rafinha) - Na Rua, Na Chuva, Na Fazenda - Kid Abelha (Acústico Cover)",-0.03583071754394193,0.08657635339342314,-0.5765398935374275,0.2259010523010957
cat__video_title_Aydê e Banda | Show De Natal,0.059763088060806574,0.16957147019430285,-0.5134944604363301,0.2289957564771842
cat__video_title_Aydê | Tropicana Ao Vivo,0.12951479629990123,-0.4673825904966196,1.3756761903512464,0.011980055311019661
cat__video_title_Azul - Djavan (Aqueles4),0.048122963543562894,-0.08209949111789333,0.05529016753661264,0.01424104101471708
cat__video_title_ÂMAGO - DI CASTRO (Clipe Oficial),-0.0012689034735545402,-0.05283981592672433,0.04519511804025538,0.012441055216578564
cat__video_title_BACK TO BLACK - AMY WINEHOUSE | DANY CRISTINNE (Session Cover),0.07703952381856188,0.10903691132637741,-0.03701917127883343,0.005212573936298806
cat__video_title_BAILE DO BEZZE,-0.029730426713775484,-0.08580475437047727,0.028190334443286523,-0.2032207860369963
cat__video_title_BANDA BRASILIS DUO,0.04350375638552535,-0.03653707949093862,-0.027296961393888482,0.425939086628504
cat__video_title_BANDA MONT SERRAT - Bon Jovi - BAD OF ROSES COVER,-0.25846984456998656,0.039393402855703155,0.12253990487740422,-0.03508277222576014
cat__video_title_BANDA PARA FESTA DE CASAMENTO,0.07186505864635541,-0.015910068502797678,0.04409357440555506,0.13297365165836955
cat__video_title_BANDA RELIVE - apresentação,0.0010406037976518033,0.012554086689975043,0.1494292989952967,-0.11097280949864165
cat__video_title_BANDA SOM DE PRAIA | Para todos os evento.,-0.18900984867830325,0.17408451050253346,-0.6752875647622045,-0.021487600522626805
cat__video_title_BANDA TEQUILA - Amor de Volta (Avisa),-0.3064522421424691,0.0004673867054823047,0.15963133926621847,0.025234627066795905
cat__video_title_BANDIDA - Zé Marcos (Clipe Oficial),-0.053255947101535916,-0.06557532764347386,0.054929173481949645,-0.05248501109836321
cat__video_title_BAR MPB indica ÁZARO | Mini DOC SHOWS.,-0.026946284890468533,0.16007726844294337,-0.27776574653128416,0.011292758364941844
cat__video_title_BARZINHO ALEATÓRIO - NANDO & RICKY - CONSTELAÇÃO MUSIC (COVER),-0.01995230962745218,-0.011137449316196299,-0.0361075310386572,-0.0359893960407584
cat__video_title_BATOM DE CEREJA - Israel e Rodolfo (versão: Gabriel & Rick Azevedo),0.02239195153904122,-0.056221177818825116,-0.0005816849809617546,-0.11287980952697527
cat__video_title_BATUQUE DA NEGA - BLOQUIM 2022,0.017126286230279526,-0.03098762432942109,0.1122928915214256,-0.04535052648069545
cat__video_title_BAUERNFEST- Perlla Cortazzo & a Roda de Blues (Melhores momentos),-0.07516048013262426,-0.03948992362123748,-0.040706242411266184,0.13515542050130636
cat__video_title_BAÚ MOICANO ALVES & AMIGOS feat: Thales play / Léo Maia/ Belton Saraiva/ Lucas Paizim #DVD COMPLETO,0.001584261664074292,-0.02150485945894993,-0.010822738530004237,0.21023708713422753
cat__video_title_BDAY VIDEO SET - BYPE 16/09/2021,0.04546436018600255,-0.010044112106485462,0.011390894579959596,-0.31707552376729115
cat__video_title_BEE GEES ALIVE -  REACHING OUT,-0.15721700711369194,-0.05299269233851145,0.09110604829485074,-0.008884425493552709
cat__video_title_BEMDESAMBA no Pakatu Grill,-0.06804330925167845,0.009868782150610647,-0.07977987030814272,0.35662438528791884
cat__video_title_BEST PART,-0.04506462183154251,-0.04655588077937892,-0.020603544364477512,0.528089283561482
cat__video_title_BETTO CAMPPOS(2),0.06983172986897042,-0.0942195506673654,0.059165660568513204,-0.026863649305668903
cat__video_title_BETTO MAÍS / MEDLEY AMOSTRA DE TRABALHO,0.013224980116673939,0.06159449517091205,0.08053196454857131,-0.05357660485197077
cat__video_title_BIG CHICO - CLIP VIDEO,-0.10815415967257369,0.047605048387566525,-0.018668981989282442,-0.14108154049566565
cat__video_title_BILLIE JEAN _ (Michael Jackson) _ cover by Folking Heads,-0.13021079845527853,0.4794966455053476,-1.7415126259027953,-0.1138334825303704
cat__video_title_BLACK BERRY - YOU SHOOK ME ALL NIGHT LONG (COVER),-0.048008868103705804,0.022127468622702255,-0.01700245308483994,-0.08258616930316472
cat__video_title_BLOCO 2 / GRUPO FINA POESIA,0.019643344789359172,-0.02970107145499548,0.022815330124132123,-0.0017915214646479207
cat__video_title_BOBA DO ANO - MUNIQÛE JANDRE - DVD PROJEÇÃO (AO VIVO),-0.07489943376808905,0.023903668387860257,-0.0013950344711657864,-0.022685648151467886
cat__video_title_BOTECO DA UP 300 - Márcia Rúbi,-0.041145362600149546,0.00885669918248678,-0.0459118041661025,-0.04136349550022164
cat__video_title_BR.4,-0.06076889362914354,-0.01870365073141733,-0.028555410091198993,0.39910830709694706
